word,target_child_id,tbin,n
name,2618,t2,1
need,2618,t2,4
neigh,2618,t2,1
nightie,2618,t2,1
nine,2618,t1,1
nine,2618,t2,2
no,2618,t1,7
no,2618,t2,29
noise,2618,t1,1
nose,2618,t1,1
nose,2618,t2,5
not,2618,t1,1
not,2618,t2,2
now,2618,t2,1
octopus,2618,t2,1
of,2618,t2,1
off,2618,t2,6
oh,2618,t1,5
oh,2618,t2,56
oh_my,2618,t2,1
oink,2618,t2,1
okay,2618,t2,8
on,2618,t1,2
on,2618,t2,20
one,2618,t1,2
one,2618,t2,24
ones,2618,t2,1
oo,2618,t2,2
oops,2618,t1,1
open,2618,t1,1
open,2618,t2,2
orange,2618,t1,2
orange,2618,t2,8
oscar,2618,t2,3
oscar_the_grouch,2618,t2,1
oscar's,2618,t2,1
other,2618,t2,5
ouch,2618,t2,1
out,2618,t1,2
out,2618,t2,3
outside,2618,t2,2
over,2618,t2,4
ow,2618,t1,1
ow,2618,t2,1
owie,2618,t1,3
owie,2618,t2,6
owl,2618,t2,1
page,2618,t2,5
pam,2618,t2,1
pappy,2618,t2,1
pet,2618,t2,1
peter,2618,t2,6
pick,2618,t2,1
pickle,2618,t2,2
picture,2618,t1,5
pig,2618,t1,1
pig,2618,t2,16
piggie,2618,t1,13
piggie,2618,t2,4
piggie's,2618,t2,1
piggies,2618,t1,7
piggy,2618,t1,1
pink,2618,t1,6
pink,2618,t2,5
plate,2618,t2,8
please,2618,t1,15
please,2618,t2,4
pom,2618,t2,8
pooey,2618,t1,1
poop,2618,t2,1
poopie,2618,t2,1
pop,2618,t2,2
pottie,2618,t2,1
pouring,2618,t2,1
pretty,2618,t1,1
pretty,2618,t2,2
pulling,2618,t2,1
pumpkin,2618,t1,2
puppy,2618,t2,1
purple,2618,t1,2
purple,2618,t2,2
pussy,2618,t2,1
put,2618,t2,17
putting,2618,t2,4
rainbow,2618,t2,2
raisins,2618,t1,10
read,2618,t2,19
red,2618,t1,1
red,2618,t2,2
rib,2618,t2,1
ribbit,2618,t2,1
ride,2618,t2,2
riding,2618,t2,1
right,2618,t1,2
right,2618,t2,9
rika,2618,t2,1
room,2618,t2,1
round,2618,t2,1
roy,2618,t1,19
roy,2618,t2,16
roy's,2618,t2,2
roy've,2618,t1,1
ruff,2618,t1,2
saifi,2618,t2,2
sarah,2618,t1,2
saw,2618,t2,1
say,2618,t2,1
scoot,2618,t2,5
seat,2618,t2,1
see,2618,t2,14
seeds,2618,t1,5
set,2618,t2,5
seven,2618,t2,3
shadow,2618,t2,7
sherlock,2618,t2,1
shirley,2618,t2,2
shirley's,2618,t2,1
shirt,2618,t1,1
shoe,2618,t1,1
shoes,2618,t1,1
sit,2618,t1,1
sit,2618,t2,5
six,2618,t2,1
slippers,2618,t2,2
smurf,2618,t1,9
smurf,2618,t2,2
smurf's,2618,t2,1
smurfs,2618,t2,2
sock,2618,t2,2
some,2618,t2,2
spike,2618,t2,1
stand,2618,t2,1
stop,2618,t1,1
stop,2618,t2,7
stopped,2618,t2,2
study,2618,t2,2
supposed,2618,t2,2
table,2618,t1,1
table,2618,t2,1
take,2618,t2,3
talk,2618,t2,1
taste,2618,t2,1
teeth,2618,t2,1
thank_you,2618,t1,10
thank_you,2618,t2,4
that,2618,t2,178
that's,2618,t2,5
the,2618,t1,2
the,2618,t2,34
their,2618,t2,3
them,2618,t1,1
them,2618,t2,15
there,2618,t1,3
there,2618,t2,24
there's,2618,t2,6
they,2618,t1,1
they,2618,t2,2
this,2618,t2,20
three,2618,t1,1
three,2618,t2,4
tickle,2618,t1,2
tidy,2618,t2,1
tight,2618,t1,4
time,2618,t2,1
to,2618,t2,4
toes,2618,t2,1
tom,2618,t2,12
too,2618,t2,1
took,2618,t2,1
top,2618,t2,1
toys,2618,t1,1
toys,2618,t2,1
tractors,2618,t2,2
truck,2618,t2,1
tuba,2618,t2,1
turkey,2618,t2,1
turn,2618,t2,6
two,2618,t2,9
uh,2618,t1,3
uh,2618,t2,3
uhhuh,2618,t1,1
uhhuh,2618,t2,29
uhhum,2618,t2,7
uhoh,2618,t2,4
up,2618,t1,4
up,2618,t2,24
wanna,2618,t2,1
want,2618,t2,4
wants,2618,t2,1
water,2618,t2,3
way,2618,t2,3
we,2618,t2,1
wee,2618,t1,2
welcome,2618,t1,2
what,2618,t1,1
what,2618,t2,4
what's,2618,t2,100
where,2618,t2,6
where's,2618,t2,8
which,2618,t2,1
white,2618,t2,1
who,2618,t1,1
who,2618,t2,2
who's,2618,t2,32
why,2618,t2,1
wide,2618,t2,4
wipe,2618,t2,2
wiping,2618,t2,2
yeh,2618,t2,12
yellow,2618,t1,4
yellow,2618,t2,3
yes,2618,t1,1
yes,2618,t2,1
you,2618,t1,1
you,2618,t2,6
you're,2618,t1,2
your,2618,t2,1
yuck,2618,t1,2
yum,2618,t2,1
a,2964,t1,450
a,2964,t2,427
a_and_p,2964,t1,3
a_and_p,2964,t2,1
a_little_lady_was_sitting_in_the_apple_tree,2964,t2,1
abc,2964,t1,4
abc,2964,t2,1
about,2964,t2,2
accident,2964,t2,2
after,2964,t1,7
after,2964,t2,20
afternoon,2964,t2,2
again,2964,t1,48
again,2964,t2,23
ago,2964,t1,1
ago,2964,t2,1
ah,2964,t1,2
ah,2964,t2,12
air,2964,t2,3
airplane,2964,t2,5
airport,2964,t2,2
all,2964,t1,44
all,2964,t2,39
all_gone,2964,t1,11
all_gone,2964,t2,5
along,2964,t2,2
already,2964,t1,1
already,2964,t2,4
alright,2964,t1,4
alright,2964,t2,2
am,2964,t1,1
am,2964,t2,6
an,2964,t1,3
an,2964,t2,12
and,2964,t1,80
and,2964,t2,333
animal,2964,t1,6
ann,2964,t1,1
ano,2964,t2,1
anoth,2964,t1,1
anoth,2964,t2,1
another,2964,t1,63
another,2964,t2,77
anuder,2964,t2,1
any,2964,t1,1
any,2964,t2,7
anymore,2964,t2,3
ap,2964,t1,1
apart,2964,t1,2
apart,2964,t2,1
apple,2964,t1,5
apples,2964,t1,2
are,2964,t1,7
are,2964,t2,36
arm,2964,t1,7
arm,2964,t2,2
arms,2964,t2,1
around,2964,t1,3
around,2964,t2,13
as,2964,t1,1
as,2964,t2,3
ashtray,2964,t2,1
ask,2964,t2,2
asleep,2964,t1,2
asleep,2964,t2,1
at,2964,t1,9
at,2964,t2,31
aw,2964,t1,1
aw,2964,t2,2
awake,2964,t2,3
away,2964,t1,43
away,2964,t2,19
b,2964,t1,63
b,2964,t2,16
ba,2964,t1,1
baa,2964,t1,11
babby_babby,2964,t1,1
baby,2964,t1,119
baby,2964,t2,27
baby's,2964,t1,1
baby's,2964,t2,2
back,2964,t1,78
back,2964,t2,47
bacon,2964,t1,1
bacon,2964,t2,2
bad,2964,t1,4
bad,2964,t2,2
bag,2964,t1,10
bag,2964,t2,4
bake,2964,t2,1
ball,2964,t2,2
balloon,2964,t2,3
balls,2964,t2,3
banana,2964,t1,2
banana,2964,t2,5
band,2964,t1,1
bandage,2964,t2,1
bandaid,2964,t2,7
bandaids,2964,t2,2
bang,2964,t2,6
banging,2964,t1,1
banging,2964,t2,1
banjo,2964,t1,1
banjo,2964,t2,3
bank,2964,t1,1
bap,2964,t2,9
bare,2964,t2,2
barefoot,2964,t2,4
barking,2964,t1,12
barks,2964,t1,1
baseball,2964,t1,13
basement,2964,t1,5
basement,2964,t2,3
basket,2964,t1,4
baskets,2964,t1,4
bath,2964,t1,1
bath,2964,t2,4
bathrobe,2964,t1,3
be,2964,t1,22
be,2964,t2,46
beach,2964,t2,4
bead,2964,t1,8
beads,2964,t1,6
bean,2964,t1,4
beans,2964,t1,4
beans,2964,t2,5
bear,2964,t1,2
because,2964,t1,17
because,2964,t2,49
beck,2964,t1,2
becky,2964,t1,19
becky,2964,t2,28
becky's,2964,t1,1
bed,2964,t1,15
bed,2964,t2,7
been,2964,t2,5
beep,2964,t1,2
beer,2964,t2,1
bees,2964,t2,1
behind,2964,t1,11
behind,2964,t2,2
being,2964,t1,2
bell,2964,t1,3
bell,2964,t2,1
belong,2964,t1,3
belong,2964,t2,1
belongs,2964,t2,2
beside,2964,t2,1
bet,2964,t1,1
better,2964,t1,15
better,2964,t2,11
bib,2964,t1,1
bib,2964,t2,1
bibbie,2964,t1,4
bibbie,2964,t2,7
bick_a_bick_back,2964,t2,2
bicycle,2964,t1,8
bicycle,2964,t2,4
bicycles,2964,t1,1
big,2964,t1,32
big,2964,t2,46
bigger,2964,t2,4
bih,2964,t2,2
bike,2964,t2,1
bill,2964,t1,1
bingerbread,2964,t2,1
binna,2964,t2,2
bird,2964,t1,21
birthday,2964,t1,23
birthday,2964,t2,4
bit,2964,t1,8
bit,2964,t2,10
bite,2964,t1,3
bite,2964,t2,5
black,2964,t1,4
black,2964,t2,4
blanket,2964,t1,3
blanket,2964,t2,2
blankie,2964,t2,1
blasting,2964,t1,2
blob,2964,t1,1
block,2964,t1,3
block,2964,t2,5
blocks,2964,t1,1
blouse,2964,t2,3
blow,2964,t1,10
blow,2964,t2,27
blows,2964,t1,1
blue,2964,t1,6
blue,2964,t2,6
board,2964,t1,1
boat,2964,t1,7
boat,2964,t2,4
boats,2964,t2,1
bob,2964,t1,1
bobbing,2964,t1,6
bock,2964,t2,1
bone,2964,t2,3
book,2964,t1,10
book,2964,t2,14
bookcase,2964,t1,1
books,2964,t1,12
books,2964,t2,2
boom,2964,t1,10
boom,2964,t2,9
boot,2964,t1,12
boot,2964,t2,9
boston,2964,t1,1
boston,2964,t2,2
both,2964,t1,2
both,2964,t2,4
bottle,2964,t1,13
bottle,2964,t2,7
bottom,2964,t1,4
bottom,2964,t2,4
bought,2964,t2,2
bouillon,2964,t1,15
bounce,2964,t2,2
bouncing,2964,t2,1
bouncy,2964,t2,1
bowel,2964,t1,6
bowel,2964,t2,3
bowl,2964,t1,5
box,2964,t1,37
box,2964,t2,8
boy,2964,t1,12
boy,2964,t2,27
boy_scouts,2964,t2,1
boys,2964,t2,4
bread,2964,t1,4
bread,2964,t2,10
break,2964,t1,1
break,2964,t2,5
breakfast,2964,t1,4
breakfast,2964,t2,2
breaking,2964,t1,1
breaking,2964,t2,2
breast,2964,t1,1
bridge,2964,t2,2
briefcase,2964,t1,51
bring,2964,t1,24
bring,2964,t2,1
bringing,2964,t1,2
broke,2964,t1,14
broke,2964,t2,1
broken,2964,t1,2
broom,2964,t1,4
brought,2964,t1,1
brought,2964,t2,1
brown,2964,t1,5
brown,2964,t2,5
brush,2964,t1,2
brushing,2964,t1,2
bubble,2964,t2,4
bucket,2964,t1,2
bucket,2964,t2,3
bug,2964,t1,1
building,2964,t1,7
building,2964,t2,1
bum_bum_bum,2964,t2,1
bumbum,2964,t2,1
bump,2964,t1,1
bump,2964,t2,1
bumps,2964,t2,1
bunny,2964,t1,1
burger,2964,t1,1
burp,2964,t1,3
burro,2964,t2,3
bus,2964,t2,13
buses,2964,t2,4
busy,2964,t1,3
but,2964,t1,1
but,2964,t2,13
butter,2964,t1,22
butter,2964,t2,17
button,2964,t1,4
button,2964,t2,1
buy,2964,t1,14
buy,2964,t2,7
buyer,2964,t1,2
buying,2964,t1,1
bx,2964,t2,7
by,2964,t1,14
by,2964,t2,11
bye,2964,t1,1
byebye,2964,t1,16
c,2964,t1,50
c,2964,t2,8
cake,2964,t1,7
cake,2964,t2,4
cakes,2964,t2,1
calendar,2964,t1,1
call,2964,t1,1
came,2964,t1,32
came,2964,t2,8
camp,2964,t2,1
can,2964,t1,16
can,2964,t2,43
can't,2964,t1,28
can't,2964,t2,69
canada,2964,t2,2
candle,2964,t2,1
candy,2964,t1,2
candy,2964,t2,3
cane,2964,t2,2
captain,2964,t1,3
car,2964,t1,25
car,2964,t2,5
card,2964,t1,6
cards,2964,t1,2
care,2964,t1,1
carriage,2964,t1,1
carriage,2964,t2,3
carrot,2964,t1,2
carrot,2964,t2,1
carrots,2964,t2,2
carry,2964,t1,3
carry,2964,t2,1
carrying,2964,t1,1
cars,2964,t2,3
cart,2964,t2,4
carts,2964,t2,1
cat,2964,t1,5
catch,2964,t2,2
cathy,2964,t1,13
cathy,2964,t2,12
cathy_dodie,2964,t2,4
caught,2964,t2,6
celery,2964,t1,10
celery,2964,t2,2
cereal,2964,t1,3
cereal,2964,t2,1
chair,2964,t1,37
chair,2964,t2,15
change,2964,t1,6
check,2964,t1,7
cheek,2964,t1,1
cheese,2964,t1,57
cheese,2964,t2,14
chew,2964,t2,2
chewing,2964,t2,2
chicago,2964,t1,1
chick,2964,t1,1
children,2964,t1,2
children,2964,t2,2
chimney,2964,t1,1
chin,2964,t1,2
chin,2964,t2,4
chirps,2964,t1,1
choco,2964,t1,3
chocolate,2964,t1,22
chocolate,2964,t2,6
choose,2964,t2,1
chowder,2964,t1,12
christmas,2964,t1,17
christmas,2964,t2,1
circus,2964,t2,1
clam,2964,t1,12
clay,2964,t2,2
clean,2964,t1,4
clean,2964,t2,13
cleaning,2964,t2,2
clear,2964,t1,2
climb,2964,t1,2
climb,2964,t2,2
climbing,2964,t1,1
climbing,2964,t2,1
clip,2964,t1,3
clip_clop,2964,t1,17
clock,2964,t1,5
clop,2964,t1,2
close,2964,t1,2
close,2964,t2,1
closet,2964,t2,4
cloth,2964,t2,1
clothes,2964,t1,3
clothes,2964,t2,2
clown,2964,t1,1
clown,2964,t2,1
cmon,2964,t2,8
coat,2964,t1,9
coat,2964,t2,2
coating,2964,t2,3
cocoa,2964,t1,6
coffee,2964,t1,30
coffee,2964,t2,25
coin,2964,t1,13
cold,2964,t1,2
cold,2964,t2,10
colin,2964,t1,4
colin,2964,t2,31
coling,2964,t2,3
color,2964,t1,18
colorado,2964,t2,5
coloring,2964,t1,7
come,2964,t1,34
come,2964,t2,18
comed,2964,t2,3
comes,2964,t1,1
comes,2964,t2,8
coming,2964,t1,7
coming,2964,t2,6
cone,2964,t1,5
cooder,2964,t2,2
cook,2964,t1,5
cook,2964,t2,3
cookbook,2964,t1,1
cookie,2964,t1,19
cookie,2964,t2,8
cookies,2964,t1,6
cookies,2964,t2,4
cooking,2964,t1,3
cooking,2964,t2,11
cool,2964,t1,9
cool,2964,t2,4
cooled,2964,t2,1
corner,2964,t1,4
couch,2964,t1,7
couch,2964,t2,9
cough,2964,t1,4
coughing,2964,t1,1
could,2964,t2,4
count,2964,t1,3
counter,2964,t1,2
counter,2964,t2,2
cover,2964,t1,2
cow,2964,t1,1
cow,2964,t2,11
cracker,2964,t1,12
cracker,2964,t2,1
crackers,2964,t1,2
crackers,2964,t2,2
cracking,2964,t1,2
cradle,2964,t1,3
crash,2964,t1,1
crawl,2964,t2,1
crayon,2964,t1,27
crayon,2964,t2,4
crayons,2964,t1,14
crayons,2964,t2,1
cream,2964,t1,43
cream,2964,t2,3
crib,2964,t2,1
croder,2964,t2,1
cromer,2964,t1,90
cromer,2964,t2,49
cromer's,2964,t2,1
crust,2964,t2,1
cry,2964,t1,3
cry,2964,t2,1
crying,2964,t1,4
crying,2964,t2,3
cu,2964,t1,1
cube,2964,t1,17
cube,2964,t2,7
cubes,2964,t1,2
cubes,2964,t2,3
cup,2964,t1,16
cup,2964,t2,9
cupboard,2964,t1,2
cups,2964,t2,1
curtain,2964,t1,1
cut,2964,t1,24
cut,2964,t2,12
cutting,2964,t2,2
d,2964,t1,33
dad,2964,t1,3
daddy,2964,t1,3
daddy,2964,t2,5
daddy's,2964,t1,1
dale,2964,t1,1
dan,2964,t1,7
dancing,2964,t1,3
daning,2964,t2,2
danny,2964,t1,5
danny,2964,t2,1
danny's,2964,t2,1
darn_it,2964,t1,1
dat,2964,t1,13
dat,2964,t2,26
dat's,2964,t2,3
daughter,2964,t2,1
daughters,2964,t2,6
david,2964,t2,15
david's,2964,t2,1
davy,2964,t1,4
day,2964,t1,9
day,2964,t2,2
de,2964,t1,5
de,2964,t2,7
dead,2964,t2,1
dell,2964,t2,2
dem,2964,t2,1
den,2964,t2,1
dere,2964,t1,1
dere,2964,t2,6
dere's,2964,t2,4
desk,2964,t1,3
dessert,2964,t1,2
dessert,2964,t2,6
di,2964,t1,7
di,2964,t2,5
diaper,2964,t1,4
diaper,2964,t2,1
diapers,2964,t1,1
diapers,2964,t2,1
dick,2964,t2,1
did,2964,t1,7
did,2964,t2,15
didn't,2964,t2,8
different,2964,t2,3
digging,2964,t1,1
din,2964,t1,5
dinah,2964,t2,6
ding,2964,t1,2
ding,2964,t2,3
dinosaur,2964,t2,4
dirt,2964,t2,3
dirty,2964,t1,3
dirty,2964,t2,2
dis,2964,t1,1
dis,2964,t2,11
disappointed,2964,t2,1
dish,2964,t1,1
dish,2964,t2,9
dishes,2964,t2,3
dit,2964,t1,3
do,2964,t1,70
do,2964,t2,54
doctor,2964,t1,1
doctor,2964,t2,1
dodies,2964,t1,1
dodies,2964,t2,1
doed,2964,t2,2
does,2964,t1,1
does,2964,t2,3
doesn't,2964,t1,1
doesn't,2964,t2,4
dog,2964,t1,14
dog,2964,t2,1
doggie,2964,t1,6
doggie,2964,t2,3
doggies,2964,t2,9
dogs,2964,t2,1
doily,2964,t1,1
doing,2964,t1,44
doing,2964,t2,51
doll,2964,t1,14
dollies,2964,t1,4
dolls,2964,t1,7
dolly,2964,t1,28
dolly,2964,t2,2
don't,2964,t1,17
don't,2964,t2,47
donald,2964,t1,2
done,2964,t1,15
done,2964,t2,4
dong,2964,t1,2
dong,2964,t2,3
donkey,2964,t1,3
doo,2964,t1,17
door,2964,t1,7
door,2964,t2,4
doorway,2964,t1,3
dos,2964,t1,1
doss,2964,t1,1
dowf,2964,t1,2
down,2964,t1,85
down,2964,t2,39
downs,2964,t1,1
downstairs,2964,t1,5
downstairs,2964,t2,4
downtown,2964,t2,1
doyert,2964,t2,2
draw,2964,t1,13
draw,2964,t2,6
drawer,2964,t2,1
drawing,2964,t2,2
dress,2964,t2,2
drink,2964,t1,36
drink,2964,t2,16
drinked,2964,t2,1
drinker,2964,t2,1
drinking,2964,t1,10
drip,2964,t2,1
dripping,2964,t2,2
drive,2964,t2,1
drool,2964,t2,4
drop,2964,t1,14
drop,2964,t2,2
dropped,2964,t1,3
dropped,2964,t2,1
drum,2964,t1,5
dry,2964,t1,2
dry,2964,t2,2
du,2964,t2,4
duck,2964,t1,26
ducks,2964,t1,2
dudit,2964,t1,2
dust,2964,t1,1
dustpan,2964,t1,4
e,2964,t1,16
e,2964,t2,3
ear,2964,t1,8
ear,2964,t2,13
ears,2964,t2,6
easier,2964,t1,1
easter,2964,t1,6
eat,2964,t1,38
eat,2964,t2,45
eating,2964,t1,31
eating,2964,t2,11
eats,2964,t1,2
egg,2964,t2,2
eggie,2964,t2,1
eggnog,2964,t2,11
eh,2964,t1,9
eh,2964,t2,31
eight,2964,t2,7
either,2964,t1,1
either,2964,t2,1
elbow,2964,t1,8
elbow,2964,t2,1
elephant,2964,t1,1
else,2964,t1,11
em,2964,t1,3
em,2964,t2,2
emerson,2964,t2,1
emerson_hall,2964,t2,2
emma,2964,t1,1
empa,2964,t1,4
empty,2964,t1,4
end,2964,t2,2
enough,2964,t1,3
enough,2964,t2,1
envelope,2964,t1,4
eve,2964,t1,341
eve,2964,t2,22
eve_cummings,2964,t1,2
eve_cummings,2964,t2,5
eve's,2964,t1,4
ever,2964,t1,1
everybody,2964,t2,2
everything,2964,t2,4
excuse,2964,t1,1
exercise,2964,t2,1
exeter,2964,t2,1
eye,2964,t1,5
eye,2964,t2,5
eyebrow,2964,t2,2
eyebrows,2964,t2,1
eyes,2964,t1,1
eyes,2964,t2,3
f,2964,t1,17
face,2964,t2,1
fall,2964,t1,29
fall,2964,t2,4
falled,2964,t1,8
falled,2964,t2,5
falling,2964,t2,2
falls,2964,t2,1
family,2964,t2,2
fan,2964,t2,5
far,2964,t2,10
farmer,2964,t2,1
farmer_in_the_dell,2964,t2,1
fashion,2964,t2,2
fast,2964,t1,5
fast,2964,t2,5
faster,2964,t2,2
fat,2964,t2,2
favorite,2964,t2,3
feed,2964,t1,3
feed_animal,2964,t1,3
feel,2964,t1,1
feels,2964,t2,1
feet,2964,t1,2
feet,2964,t2,8
feets,2964,t1,1
fell,2964,t1,1
fi,2964,t2,2
find,2964,t1,15
find,2964,t2,8
fine,2964,t1,2
fine,2964,t2,9
finger,2964,t1,30
finger,2964,t2,22
fingernail,2964,t1,5
fingernail,2964,t2,6
fingers,2964,t1,2
fingers,2964,t2,7
finish,2964,t1,1
finish,2964,t2,5
finished,2964,t2,1
finn,2964,t1,1
fire,2964,t1,8
fire,2964,t2,2
fireplace,2964,t1,1
firetruck,2964,t1,8
first,2964,t1,18
first,2964,t2,3
fish,2964,t1,11
fish,2964,t2,3
five,2964,t1,6
five,2964,t2,9
fix,2964,t1,28
fix,2964,t2,11
fixed,2964,t2,2
fixing,2964,t2,2
fizz,2964,t2,1
fizzie,2964,t2,13
fizzies,2964,t2,1
fizzing,2964,t2,2
flies,2964,t2,2
flip,2964,t1,6
floor,2964,t1,18
floor,2964,t2,4
flop,2964,t1,5
flower,2964,t1,18
flower,2964,t2,6
flowers,2964,t1,1
flowers,2964,t2,3
fly,2964,t2,2
flying,2964,t2,1
fold,2964,t2,11
folded,2964,t2,8
folding,2964,t1,1
folding,2964,t2,2
foo,2964,t2,1
food,2964,t1,1
food,2964,t2,2
foot,2964,t1,1
for,2964,t1,49
for,2964,t2,68
forget,2964,t1,1
forget,2964,t2,1
forgot,2964,t1,15
forgot,2964,t2,5
fork,2964,t2,1
fortnight,2964,t2,8
found,2964,t2,1
four,2964,t1,8
four,2964,t2,15
fox's,2964,t2,4
fra,2964,t2,1
fraser,2964,t1,474
fraser,2964,t2,186
fraser's,2964,t1,8
fraser's,2964,t2,4
freeze,2964,t2,1
friend,2964,t1,5
friend,2964,t2,1
friends,2964,t2,3
froggie,2964,t1,1
froggy,2964,t1,3
from,2964,t1,4
from,2964,t2,17
front,2964,t1,1
front,2964,t2,2
frosty,2964,t1,1
frosty_snowman,2964,t1,9
fruit,2964,t1,3
full,2964,t1,7
full,2964,t2,1
fun,2964,t1,2
funnels,2964,t2,1
funny,2964,t1,2
funny,2964,t2,4
fuzz,2964,t1,1
g,2964,t1,1
game,2964,t1,5
games,2964,t2,1
garage,2964,t2,2
gas,2964,t1,1
gate,2964,t2,1
gave,2964,t2,3
get,2964,t1,92
get,2964,t2,96
gets,2964,t1,1
getting,2964,t1,1
getting,2964,t2,8
gi,2964,t2,1
giddyup,2964,t2,12
ginger,2964,t1,2
gingerbread,2964,t2,3
gink,2964,t1,1
giraffe,2964,t1,4
girl,2964,t1,10
girl,2964,t2,14
girls,2964,t1,1
girls,2964,t2,6
give,2964,t1,5
give,2964,t2,8
giving,2964,t1,14
giving,2964,t2,1
glaki,2964,t1,2
glass,2964,t1,3
glass,2964,t2,5
glasses,2964,t1,1
glasses,2964,t2,13
glob,2964,t2,1
gloria,2964,t2,32
go,2964,t1,131
go,2964,t2,164
goat,2964,t1,2
goat,2964,t2,2
god,2964,t2,3
goed,2964,t2,8
goes,2964,t1,1
goes,2964,t2,12
going,2964,t1,66
going,2964,t2,78
goldfish,2964,t1,3
goldfish,2964,t2,1
goldrush,2964,t1,3
golly,2964,t1,1
gon,2964,t2,1
gone,2964,t1,1
gone,2964,t2,6
gonna,2964,t1,4
gonna,2964,t2,12
good,2964,t1,9
good,2964,t2,4
good_morning,2964,t2,3
goodbye,2964,t2,3
goodness_sakes,2964,t2,2
gookie,2964,t1,1
gordon,2964,t1,2
got,2964,t1,31
got,2964,t2,10
gotta,2964,t1,3
gracious_mercy,2964,t1,3
graham,2964,t1,7
graham,2964,t2,1
grannie_hart,2964,t1,2
granny,2964,t1,4
granny,2964,t2,4
granny's,2964,t2,3
granpa,2964,t1,1
granpa,2964,t2,4
grape,2964,t1,55
grape,2964,t2,31
grass,2964,t1,5
gravy,2964,t2,3
great,2964,t2,6
green,2964,t1,34
green,2964,t2,12
ground,2964,t2,1
growing,2964,t1,1
growing,2964,t2,2
guess,2964,t1,1
guitar,2964,t2,4
gum,2964,t2,2
gun,2964,t2,1
guy,2964,t2,3
gween,2964,t2,2
gwowia,2964,t2,1
h,2964,t1,2
ha,2964,t1,1
hab,2964,t1,1
hab,2964,t2,2
had,2964,t1,3
had,2964,t2,14
hada,2964,t2,1
hafta,2964,t1,1
haha,2964,t2,1
hair,2964,t1,9
hair,2964,t2,5
hall,2964,t1,3
ham,2964,t1,4
hamburger,2964,t1,2
hammer,2964,t1,20
hammer,2964,t2,1
hamster,2964,t1,2
hamster,2964,t2,1
hand,2964,t1,8
hand,2964,t2,4
handkerchief,2964,t2,1
handle,2964,t1,1
hands,2964,t2,1
hanging,2964,t1,1
hangnail,2964,t2,1
happen,2964,t1,8
happened,2964,t1,8
happened,2964,t2,2
happiness,2964,t1,5
happiness,2964,t2,5
happy,2964,t1,10
happy,2964,t2,6
hard,2964,t1,1
hard,2964,t2,4
harvard_square,2964,t2,1
has,2964,t1,5
has,2964,t2,16
hat,2964,t1,33
hat,2964,t2,5
hats,2964,t1,4
hats,2964,t2,1
hava,2964,t1,1
have,2964,t1,209
have,2964,t2,180
have_to,2964,t1,20
have_to,2964,t2,8
having,2964,t1,6
having,2964,t2,14
hay,2964,t1,4
he,2964,t1,53
he,2964,t2,135
he'll,2964,t1,1
he'll,2964,t2,1
he's,2964,t1,1
he's,2964,t2,2
head,2964,t1,3
head,2964,t2,9
hear,2964,t2,11
heat,2964,t1,1
heater,2964,t2,1
heavy,2964,t1,5
heavy,2964,t2,1
hee_na_hevey_lee_no,2964,t2,1
hee_na_levey,2964,t2,1
hee_na_levey_lee_no,2964,t2,1
hee_no,2964,t2,1
hee_no_honny_hee_no,2964,t2,2
heemself,2964,t2,1
helga,2964,t2,1
hello,2964,t2,13
help,2964,t1,12
help,2964,t2,8
helping,2964,t2,1
her,2964,t1,5
her,2964,t2,31
here,2964,t1,55
here,2964,t2,91
here's,2964,t1,1
here's,2964,t2,6
hey,2964,t2,16
hh,2964,t1,1
hi,2964,t1,121
hi,2964,t2,130
hiding,2964,t1,1
high,2964,t1,11
high,2964,t2,5
him,2964,t1,11
him,2964,t2,10
hippety_hop,2964,t2,1
hippity_hop,2964,t1,3
hippity_hop,2964,t2,11
hippityhop,2964,t1,1
his,2964,t1,2
his,2964,t2,7
hit,2964,t1,1
hit,2964,t2,1
hm,2964,t1,20
hm,2964,t2,77
ho,2964,t1,2
ho,2964,t2,4
hold,2964,t1,9
hold,2964,t2,3
holding,2964,t1,2
holding,2964,t2,1
hole,2964,t1,16
hole,2964,t2,9
holes,2964,t1,2
holes,2964,t2,3
home,2964,t1,4
home,2964,t2,15
horn,2964,t2,2
horse,2964,t1,14
horse,2964,t2,6
horse's,2964,t1,1
horses,2964,t1,2
horses,2964,t2,1
horsie,2964,t1,18
hot,2964,t1,23
hot,2964,t2,4
house,2964,t1,14
house,2964,t2,23
houses,2964,t1,1
houses,2964,t2,2
how,2964,t1,1
how,2964,t2,14
how_about,2964,t2,3
huh,2964,t1,10
huh,2964,t2,39
huk,2964,t2,1
huko,2964,t2,5
humm,2964,t1,12
humm,2964,t2,6
humm_hamster,2964,t1,2
humm_the_hamster,2964,t1,1
hummburger,2964,t2,2
humming,2964,t2,2
hump,2964,t1,2
hungry,2964,t2,2
hunm,2964,t2,1
hurt,2964,t1,3
hurt,2964,t2,7
hurts,2964,t1,1
i,2964,t1,496
i,2964,t2,734
i'd,2964,t2,1
i'll,2964,t1,1
i'll,2964,t2,1
i'm,2964,t1,2
i'm,2964,t2,14
ice,2964,t1,38
ice,2964,t2,10
icing,2964,t1,5
idea,2964,t2,7
if,2964,t1,1
if,2964,t2,2
im,2964,t1,4
in,2964,t1,280
in,2964,t2,227
indeed,2964,t1,2
ing,2964,t1,3
inside,2964,t2,6
instead,2964,t2,2
into,2964,t1,1
